Date,Open,High,Low,Volume,Close
2001-03-06,34800,35200,34650,190800,34850
2001-03-07,35000,35300,34900,170300,35100
2001-03-08,35700,35700,35100,243400,35400
2001-03-09,35250,35400,34250,377600,34500
2001-03-12,34000,34400,33200,140000,33900
2001-03-13,32250,32900,31550,172100,31550
2001-03-14,null,null,null,null,null
2001-03-15,31000,32700,31000,120800,32500
2001-03-16,33000,33000,32500,44700,32600
2001-03-19,31500,32950,31500,70400,32750
2001-03-20,32750,33000,31750,89400,31900
2001-03-21,31000,31700,30900,174300,31000
2001-03-22,30700,32000,30400,127600,31300
2001-03-23,31300,32150,31300,102100,31900
2001-03-26,32700,33200,31600,130700,33000
2001-03-27,32600,33500,32300,69600,32650
2001-03-28,33000,33000,31800,117300,32200
2001-03-29,31000,32300,31000,100100,31200
2001-03-30,31500,31800,30700,110200,30700
2001-04-02,31300,31300,29650,158700,30200
2001-04-03,29600,30000,28350,293000,28700
2001-04-04,28100,28750,27850,473600,28000
2001-04-05,null,null,null,null,null
2001-04-06,29500,29800,29000,491300,29500
2001-04-09,29000,30000,29000,120700,29700
2001-04-10,29700,30250,29200,253200,29600
2001-04-11,30000,30900,29600,372500,30750
2001-04-12,31000,32400,30500,456700,32000
2001-04-13,32500,32500,31500,88000,31800
2001-04-16,31800,32250,31400,79700,31750
2001-04-17,31750,32300,31350,75700,32300
2001-04-18,32700,34200,32600,420400,33900
2001-04-19,35500,35800,33400,546400,33900
2001-04-20,34000,34800,33300,269900,33900
2001-04-23,34000,34500,33150,170900,33500
2001-04-24,32600,33050,32300,145900,32950
2001-04-25,32700,34200,32700,202200,33600
2001-04-26,32700,34200,32700,202200,33600
2001-04-27,34600,35550,34000,602200,34050
2001-04-30,35000,35400,34350,266900,35400
2001-05-01,null,null,null,null,null
2001-05-02,36500,37300,35800,537300,36400
2001-05-03,36900,36900,35200,249500,36850
2001-05-04,35500,36900,35500,123900,36900
2001-05-07,37100,37800,36700,220900,37800
2001-05-08,38000,38000,36800,169400,36850
2001-05-09,36700,36850,35650,162900,36850
2001-05-10,36600,37000,35700,139000,36500
2001-05-11,36800,37350,36100,210100,37000
2001-05-14,37250,37450,36500,46600,36600
2001-05-15,36850,36850,36300,86400,36400
2001-05-16,36050,36700,35700,174900,36200
2001-05-17,36700,37500,36700,342000,36800
2001-05-18,37200,39450,36800,667000,38500
2001-05-21,39500,40150,39100,488200,40150
2001-05-22,40500,42500,40100,760100,41200
2001-05-23,41000,42400,40050,212900,40200
2001-05-24,40000,40200,39000,213400,40000
2001-05-25,40800,40800,39800,216400,40000
2001-05-28,39900,40000,38900,77400,39200
2001-05-29,39000,39950,39000,110400,39900
2001-05-30,40000,40000,38600,141900,39900
2001-05-31,39150,39900,39150,113900,39600
2001-06-01,40000,40900,38600,383100,38650
2001-06-04,38650,40300,38650,299200,39900
2001-06-05,40200,40850,39700,312800,39900
2001-06-06,null,null,null,null,null
2001-06-07,40550,40800,38650,203400,38650
2001-06-08,39850,39950,38700,126900,39900
2001-06-11,39800,40300,39200,313200,39800
2001-06-12,39400,40000,39400,84300,39900
2001-06-13,40000,41500,39700,391300,41500
2001-06-14,42000,42400,40900,365700,41300
