#Date,Open,High,Low,Volume,Close
2015-12-03,75200,75200,72000,200910,73000
2015-12-04,72100,74000,71500,331918,72000
2015-12-07,72600,73100,71400,228727,71500
2015-12-08,71500,72700,70600,163731,70900
2015-12-09,71600,71700,70100,191454,71000
2015-12-10,71400,71700,70500,221249,70700
2015-12-11,70700,72800,70600,315197,72000
2015-12-14,71900,71900,70000,264114,71000
2015-12-15,71800,71800,69500,262217,70900
2015-12-16,71300,72600,71100,290279,71900
2015-12-17,72000,72900,71500,188255,72000
2015-12-18,71600,72300,71000,196246,71000
2015-12-21,70700,74100,70700,328354,72600
2015-12-22,72300,74100,71700,232690,74000
2015-12-23,74000,75500,73200,232197,74700
2015-12-24,75500,75500,73100,151283,73200
2015-12-28,73200,73900,71900,103455,71900
2015-12-29,71200,72200,69600,171454,71600
2015-12-30,71600,72800,70400,170158,70800
2016-01-04,70800,70800,69300,152110,69300
2016-01-05,69300,71500,68800,260331,70700
2016-01-06,70700,70700,68500,336173,70300
2016-01-07,69000,70400,68600,408359,68600
2016-01-08,68100,68700,66900,359170,68200
2016-01-11,67000,68300,66100,531572,67000
2016-01-12,67700,70100,67600,510623,68500
2016-01-13,69600,71600,69400,256675,71400
2016-01-14,70400,71600,69600,297779,71000
2016-01-15,72000,72000,69100,271969,69500
2016-01-18,69500,70500,68400,229178,70100
2016-01-19,69300,70100,67400,347213,68100
2016-01-20,68300,68300,66400,261553,67000
2016-01-21,67500,68000,66700,236757,67200
2016-01-22,68500,69400,67600,232636,69200
2016-01-25,69500,71700,69200,240673,70100
2016-01-26,69800,70500,67100,271025,68800
2016-01-27,68600,72800,68600,458819,72400
2016-01-28,71700,73400,70500,254497,72900
2016-01-29,71500,73900,71500,183167,73700
2016-02-01,73500,74500,72500,363497,73700
2016-02-02,72900,74900,72700,226655,74000
2016-02-03,73000,73300,71500,277057,72500
2016-02-04,72400,74700,72100,191726,73800
2016-02-05,72700,73600,71400,255714,71800
2016-02-11,71800,71800,69300,363814,70500
2016-02-12,70500,72400,68700,208768,69000
2016-02-15,70400,70400,68600,209557,69700
2016-02-16,69500,70500,69300,376366,69900
2016-02-17,69500,70800,69100,422875,69500
2016-02-18,70300,70300,69100,291104,69600
2016-02-19,68900,69900,68900,167766,69600
2016-02-22,69700,74300,69400,550521,73800
2016-02-23,73800,74200,72000,282755,72500
2016-02-24,72300,75800,72300,390923,75300
2016-02-25,75100,75900,72700,241829,73500
2016-02-26,73700,73900,71700,213706,71900
2016-02-29,71700,72900,70700,379465,71800
2016-03-02,71800,74400,71800,350523,72800
2016-03-03,72500,72800,69400,602449,70300
2016-03-04,70300,70400,68000,464818,68100
2016-03-07,68200,69200,67700,280916,67800
2016-03-08,67800,69400,67600,316331,69400
2016-03-09,68800,69100,67000,418794,68500
2016-03-10,68100,69000,67700,350084,68500
2016-03-11,69200,69200,68200,203948,68400
2016-03-14,68900,69200,67200,374438,67700
2016-03-15,67600,68000,66000,299974,67100
2016-03-16,67000,68100,66700,260242,68100
2016-03-17,68300,69300,67800,331516,68300
2016-03-18,68300,68400,66800,399772,67200
2016-03-21,67700,69200,67400,329724,68800
2016-03-22,68900,69000,67500,280839,68500
2016-03-23,68500,68800,68000,203170,68700
2016-03-24,68200,69600,68100,336359,68200
2016-03-25,68200,68700,67000,207315,67600
2016-03-28,67500,67600,65900,284397,66500
2016-03-29,66500,67900,66300,294370,67900
2016-03-30,68500,69000,67800,303384,68600
2016-03-31,69100,69200,67500,554259,68500
2016-04-01,68500,69100,66000,550535,67100
2016-04-04,67100,68100,66700,285973,67900
2016-04-05,67600,69200,67600,347050,68600
2016-04-06,68100,70000,67800,439032,68400
2016-04-07,68400,69200,68200,233807,68500
2016-04-08,67800,68200,67000,256361,68000
2016-04-11,68000,69400,67300,200124,69100
2016-04-12,70000,71700,69100,640888,71700
2016-04-14,71700,73200,70400,607334,71600
2016-04-15,71600,71700,70400,213089,71400
2016-04-18,70200,72200,69600,300216,71900
2016-04-19,72300,72600,70000,322317,70000
