Date,Open,High,Low,Volume,Close
2001-09-04,21000,22000,20750,733300,22000
2001-09-05,21900,22450,21800,1207000,22350
2001-09-06,22400,22850,22200,990300,22200
2001-09-07,22000,23000,21750,893700,23000
2001-09-10,22800,23100,22550,845900,22900
2001-09-11,23000,23100,22100,787300,22100
2001-09-12,18800,19900,18800,2227600,18800
2001-09-13,19000,19350,18150,2414700,18750
2001-09-14,18750,18750,16700,2044400,17000
2001-09-17,16300,16600,15750,2187000,16100
2001-09-18,16600,17200,16450,2835800,16850
2001-09-19,16700,17350,16500,1623000,16700
2001-09-20,16500,16550,15350,2253000,15750
2001-09-21,15050,15150,14350,3284300,14950
2001-09-24,14950,14950,14950,0,14950
2001-09-25,16100,16650,15550,2672200,15750
2001-09-26,16200,16600,16150,1509400,16500
2001-09-27,16650,17100,16500,1622900,17100
2001-09-28,17100,17100,17100,0,17100
2001-10-01,17100,17100,17100,0,17100
2001-10-02,17100,17100,17100,0,17100
2001-10-03,17100,17100,17100,0,17100
2001-10-04,18500,19300,18000,3488400,19300
2001-10-05,19400,19550,18800,1838300,18800
2001-10-08,18400,19050,18200,829700,18550
2001-10-09,18600,18950,18600,853500,18700
2001-10-10,18100,18250,17700,1809000,17950
2001-10-11,18600,19400,18400,2654100,18650
2001-10-12,19000,19250,18600,1079200,19000
2001-10-15,18450,18900,18400,553500,18700
2001-10-16,18800,19100,18700,658800,19100
2001-10-17,19200,19950,19000,1476100,19900
2001-10-18,19550,19600,19100,959200,19250
2001-10-19,18850,19200,18450,1227400,18800
2001-10-22,19050,19100,18600,758700,18700
2001-10-23,18700,19100,18700,999100,18800
2001-10-24,19000,20100,19000,2259400,19600
2001-10-25,19800,20150,19650,1081100,19850
2001-10-26,20000,20850,19850,1732200,20700
2001-10-29,20700,20850,20150,1069500,20300
2001-10-30,20000,20750,19900,1756700,20300
2001-10-31,20150,20850,20000,886600,20800
2001-11-01,21000,21300,20650,929200,20900
2001-11-02,21000,21800,21000,1448800,21600
2001-11-05,21900,22700,21400,1196800,22700
2001-11-06,22700,23200,22300,1476600,22300
2001-11-07,22500,23250,22400,1809500,22700
2001-11-08,23200,24000,22850,1213400,22850
2001-11-09,22850,22850,22850,0,22850
2001-11-12,22800,22900,22000,1359500,22500
2001-11-13,22300,23600,22300,1390800,23500
2001-11-14,23750,23900,23100,2020800,23850
2001-11-15,23850,24700,23700,1758600,24000
2001-11-16,24000,24800,24000,1076700,24550
2001-11-19,25100,26150,24700,1917700,25800
2001-11-20,26900,26900,25650,1814200,26000
2001-11-21,25350,26300,25350,1237600,26300
2001-11-22,26300,26900,25800,1213000,26900
2001-11-23,26600,27850,26600,1530300,27400
2001-11-26,27050,28400,26800,2906900,27400
2001-11-27,26900,27650,26000,2303400,26400
2001-11-28,26000,26050,24000,3075600,24100
2001-11-29,23500,25000,23000,2672900,24200
2001-11-30,24500,25400,24400,1829700,25400
2001-12-03,25500,26750,24750,1556800,26650
2001-12-04,26300,26500,25800,1105700,26100
